CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure
15671769,Zikoranachidimma,624,France,Female,71,4
15642934,Mason,669,Germany,Female,35,4
15594305,Rizzo,712,France,Female,32,1
15789201,Thomson,603,Germany,Female,35,9
15706762,Ignatyev,597,France,Female,41,4
15766183,Ferguson,580,Germany,Male,76,2
15777994,Woods,718,France,Female,39,3
15568162,Sung,527,Spain,Male,53,8
15680643,Lo,729,Spain,Female,42,1
15761854,Burn,746,France,Female,24,4
15730793,Russell,699,Germany,Female,54,3
15692137,Jen,759,France,Female,46,2
15608595,Lo Duca,748,France,Female,39,3
15709459,Oluchi,698,Spain,Female,63,5
15775750,Yao,686,France,Male,37,9
15585855,Gould,679,France,Male,40,1
15752139,Salter,682,Germany,Male,36,5
15768295,Warner,778,France,Female,34,7
15766906,Salier,742,France,Female,25,4
15725776,Lazar,649,Germany,Male,24,7
15682576,Onyenachiya,763,France,Male,67,1
15704081,Findlay,595,Germany,Male,30,9
15719940,Gibbons,628,Germany,Female,51,10
15672894,McCawley,625,France,Female,36,8
15667451,Taylor,733,France,Male,36,5
15636767,Yang,665,Spain,Female,32,10
15571415,Okwudiliolisa,805,Germany,Male,56,6
15575605,Napolitano,725,France,Male,38,6
15649160,Vavilov,554,France,Female,38,3
15615832,Teague,675,Spain,Female,35,8
15600975,Chiemenam,556,France,Female,54,4
15690772,Hughes,635,Spain,Female,48,2
15565714,Cattaneo,601,France,Male,47,1
15763108,Davis,600,Germany,Male,53,7
15723884,Nekrasova,758,Spain,Male,40,3
15644453,Loggia,606,Germany,Female,41,4
15655464,Combes,640,France,Female,67,3
15783883,Onwuka,753,Germany,Female,38,1
15787693,Kharlamov,559,Spain,Male,38,3
15664793,Scott,754,Spain,Female,50,7
15642391,Lettiere,621,Germany,Male,51,4
15756538,Osonduagwuike,654,France,Female,37,5
15668830,Wan,650,Spain,Male,24,8
15796569,Donaldson,831,Spain,Female,44,10
15677112,Chukwufumnanya,519,France,Male,39,2
15815040,Ma,552,Germany,Female,42,8
15590434,Alexander,577,Spain,Male,41,4
15597536,Nkemjika,576,Spain,Male,45,5
15723989,Carroll,646,France,Male,40,5
15767358,Obioma,711,Germany,Female,45,1
15594812,Campbell,806,Spain,Female,37,2
15688210,Sims,670,France,Female,39,8
15681509,McKay,679,Spain,Female,28,9
15572390,Huang,850,Spain,Female,39,6
15801441,Campbell,670,Germany,Female,35,2
15783859,Boni,733,France,Female,24,3
15575243,Gorbunova,764,France,Female,39,1
15773421,Genovese,673,France,Female,42,4
15788776,Landor,588,Germany,Male,49,6
15765257,Meng,564,Spain,Male,31,5
15661412,Wardell,715,France,Male,32,8
15636478,Williams,621,France,Male,31,7
15603683,Ofodile,796,Spain,Female,23,3
15651868,Clark,672,France,Male,34,6
15815443,Lo,527,Spain,Female,46,10
15682686,Chukwuemeka,722,France,Female,38,3
15697460,Lai,596,Germany,Male,34,4
15748432,Arcuri,746,France,Female,32,4
15698271,Graham,523,France,Female,26,4
15808662,Krylov,624,France,Male,44,3
15690372,Henry,553,Spain,Male,38,1
15781875,Jamieson,850,Spain,Male,33,3
15801473,Moore,599,Germany,Male,33,2
15704509,Tan,492,France,Male,35,8
15694666,Thornton,707,Spain,Male,48,8
15731166,Macleod,743,France,Female,30,1
15728523,Rizzo,522,France,Male,41,5
15788442,Chukwukadibia,681,Spain,Female,57,2
15689781,Ts'ai,826,France,Female,49,0
15764226,Lu,630,Germany,Female,28,8
15809837,Kent,430,Germany,Female,66,6
15805212,Black,806,France,Female,67,1
15716082,Chukwubuikem,703,Spain,Male,39,6
15643056,McMillan,755,Germany,Female,38,1
15654859,Ngozichukwuka,612,Spain,Female,63,2
15761158,Y?an,719,France,Female,54,7
15577515,Sung,554,Germany,Female,55,0
15723827,Macartney,683,France,Male,30,4
15646594,Ali,749,France,Male,41,5
15712877,Morley,724,Spain,Male,36,1
15598802,Martin,770,Spain,Male,30,8
15699340,Okorie,680,France,Male,37,4
15691150,Ku,699,France,Female,32,4
15608688,Andreyeva,442,France,Male,34,4
15737998,Cheng,529,France,Male,46,8
15735837,Hsia,574,Spain,Male,36,3
15659100,Lane,605,France,Male,33,9
15609070,Findlay,515,Germany,Male,45,7
15650313,Okonkwo,632,Germany,Male,65,6
15627699,Pirogova,558,France,Male,32,10
15591010,McDonald,434,Germany,Male,55,8
15798895,Okonkwo,525,France,Female,59,6
15745375,Nnanna,640,Germany,Male,23,3
15775235,Ku,690,France,Female,36,6
15780088,Porter,607,Spain,Male,34,9
15649379,Somayina,850,France,Female,46,3
15713983,Mao,780,Germany,Male,34,5
15709252,Fuller,616,Germany,Female,28,10
15699238,Craig,618,Spain,Female,40,8
15732884,Trevisano,676,France,Male,29,7
15587297,Ruiz,507,France,Male,33,7
15684722,Fraser,490,France,Male,34,5
15621244,Gallo,678,France,Male,36,0
15744273,Waterhouse,637,Germany,Male,30,6
15682540,Cremonesi,602,France,Female,33,8
15636521,Feng,744,Spain,Female,30,1
15785339,H?,640,France,Female,50,9
15638983,Jara,684,France,Female,38,5
15654625,Wilson,495,Germany,Male,39,8
15697310,O'Callaghan,559,Germany,Female,28,3
15678210,Robson,684,France,Male,38,5
15575438,Pease,613,France,Male,42,7
15632789,Maclean,794,France,Male,30,8
15621423,Lavrentyev,736,France,Female,42,7
15573520,Rhodes,692,Germany,Male,49,6
15740458,Murphy,703,Spain,Male,36,7
15762799,Alexander,720,Germany,Male,23,0
15686885,Nekrasov,777,Germany,Male,44,3
15565996,Arnold,653,France,Male,44,8
15662152,Trevisan,552,France,Female,38,9
15711742,Mason,708,France,Female,34,4
15701885,Tucker,647,France,Female,40,9
15774262,Hobson,597,Germany,Male,52,8
15567839,Gordon,501,France,Male,42,9
15644400,Anderson,709,France,Male,44,9
15797246,Terry,621,Germany,Female,34,2
15778290,Lappin,799,France,Male,70,8
15708714,Santiago,675,France,Female,33,6
15586183,Wallace,561,France,Female,35,5
15761733,King,707,France,Female,42,10
15773934,Fang,670,France,Male,33,6
15705343,May,649,Spain,Female,32,7
15593959,Travis,524,France,Male,28,1
15664615,Nnachetam,689,Germany,Female,30,5
15671014,Zhdanova,573,Spain,Female,72,8
15657778,Jefferson,657,France,Male,33,1
15585192,Cremonesi,686,Spain,Male,39,10
15592914,Fang,683,France,Female,29,9
15770995,Sinclair,753,Germany,Female,47,1
15570990,Begley,520,Spain,Female,30,4
15596165,Degtyarev,547,Germany,Male,25,4
15788131,Atkins,653,France,Male,47,6
15800773,Ikenna,648,Spain,Female,28,9
15690153,Sun,639,France,Female,37,4
15638989,Lettiere,711,France,Female,25,5
15623210,Smith,484,Germany,Female,55,8
15652658,Finch,721,France,Male,36,1
15684440,Monaldo,548,Germany,Male,32,2
15730287,Ugonna,679,France,Male,41,8
15720353,Chiang,553,France,Male,41,1
15767231,Sun,757,France,Male,36,7
15761554,Blackburn,581,France,Male,54,4
15706637,Chang,718,Spain,Male,40,9
15690492,Palermo,625,France,Male,41,6
15694237,McEwan,744,Spain,Male,39,4
15729771,Davide,799,Germany,Male,31,9
15609823,Chieloka,751,Spain,Female,34,8
15793366,Humphreys,781,Germany,Male,35,7
15614813,Cocci,777,Germany,Female,46,0
15566495,Hanson,704,Spain,Female,24,2
15707602,Macleod,539,France,Female,47,2
15635244,Ritchie,716,France,Female,29,6
15805627,Nebechukwu,670,France,Male,37,2
15607986,Nnamutaezinwa,555,France,Male,40,10
15799785,Ikemefuna,679,Germany,Female,30,4
15699963,Scott,571,France,Male,38,1
15624595,Chiang,512,Spain,Female,35,5
15629750,Artyomova,697,France,Male,35,5
15651460,Hsieh,424,Spain,Male,34,7
15753550,Levien,684,France,Female,43,7
15594133,Erskine,697,Spain,Male,62,7
15772329,Fiorentino,580,Germany,Male,45,8
15591552,Okonkwo,600,France,Female,32,7
15750921,Monds,521,France,Male,37,5
15701687,Campbell,664,Spain,Male,44,7
15728906,Ibekwe,634,France,Male,77,5
15670029,Marcelo,445,France,Female,33,7
15763579,Castro,702,Germany,Female,36,2
15728010,Capon,485,France,Male,37,5
15663194,Voronova,582,Germany,Female,40,3
15736510,Loggia,605,Spain,Female,57,2
15745804,Law,628,France,Male,25,7
15631451,Grant,604,Spain,Female,28,6
15746995,Greco,724,Germany,Male,31,9
15730673,Dietz,567,Germany,Male,40,7
15734649,Martel,779,Spain,Female,55,0
15701081,Jarvis,785,France,Male,36,2
15632503,Meng,563,France,Female,32,0
15585928,Hay,821,Germany,Female,31,2
15648681,Voronoff,747,France,Female,47,5
15747757,Trevascus,600,Germany,Female,58,8
15718921,Ho,625,Spain,Male,32,7
15571081,Hansen,773,France,Female,41,7
15734578,Craig,726,France,Female,53,1
15579583,Hall,641,Spain,Female,40,4
15622729,Sun,649,France,Female,46,2
15662189,Durant,434,Spain,Male,33,3
15692718,Jackson,738,France,Female,38,7
15762716,Chigozie,762,Spain,Female,60,10
15724851,Farmer,507,Germany,Male,31,9
15587266,Douglas,606,Germany,Female,27,6
15675926,Ardis,655,Germany,Male,34,7
15706268,Smith,697,Germany,Male,51,1
15581871,Butler,504,Germany,Male,42,7
15666166,Pettry,653,France,Female,74,0
15671582,John,660,Spain,Male,38,6
15680901,Potter,652,France,Female,34,6
15642336,Shaw,669,France,Female,42,9
15653147,Boyle,594,France,Male,35,2
15571284,Elmore,756,Germany,Male,32,0
15591360,Udinesi,642,France,Female,33,4
15810485,Sun,486,Germany,Male,37,1
15611973,Tuan,804,France,Male,55,7
15735572,Lawrence,629,France,Male,59,9
15567860,Burrows,581,Spain,Female,44,7
15795690,Shao,667,France,Male,31,3
15706464,White,667,Spain,Male,35,4
15725028,Chialuka,679,France,Male,29,3
15751167,Toscano,680,France,Female,43,4
15633944,McKay,644,Spain,Male,32,3
15672637,Voronkov,571,France,Female,30,4
15680895,Sal,627,Spain,Female,35,7
15793825,Ikechukwu,536,France,Male,39,4
15611318,Kruglova,599,Spain,Male,33,4
15768474,Clements,744,Spain,Male,34,3
15716276,Kennedy,709,France,Female,34,2
15623668,Johnson,653,Germany,Male,31,2
15696361,Chung,648,Germany,Male,31,7
15607988,Garland,663,Germany,Female,37,8
15637891,Docherty,613,Germany,Female,43,4
15789865,Nnaife,620,France,Male,28,9
15627190,Lettiere,661,France,Male,51,6
15788224,Sanderson,669,Germany,Male,45,1
15702149,Fomin,767,Germany,Female,33,1
15708236,Wright,491,France,Female,72,6
15568469,Buckley,653,France,Male,43,0
15764444,Pan,679,Germany,Male,58,8
15794204,Manna,687,France,Male,28,7
15807546,Chinwendu,837,France,Female,38,2
15782159,Ndubuagha,850,France,Male,28,8
15618703,White,663,Spain,Female,53,6
15793317,Hale,547,Spain,Female,22,7
15740487,Ross,627,France,Female,41,6
15722479,Ikenna,707,France,Male,37,1
15688264,Nkemdilim,629,France,Female,43,0
15583067,McMillan,687,France,Female,36,4
15686670,Duke,588,France,Female,36,2
15593345,Bradbury,502,Germany,Female,33,6
15811690,Bayley,793,Germany,Male,54,2
15734008,Bartlett,727,Germany,Male,59,5
15771856,Cremin,632,Spain,Female,32,1
15762045,Gilchrist,474,Germany,Female,37,5
15778142,Shih,850,Germany,Female,31,1
15689268,Fitzpatrick,584,France,Male,36,9
15721507,Pagan,713,France,Female,32,1
15750476,Hendrick,742,Spain,Male,24,8
15810723,Sanderson,607,France,Female,39,10
15787229,Samsonova,761,Spain,Female,34,2
15570508,Azubuike,600,France,Male,49,7
15617065,Pan,650,Spain,Male,42,4
15689786,Massie,850,Germany,Male,56,1
15648876,Sandover,501,France,Female,34,5
15802106,Craig,418,France,Male,34,8
15773869,Onwudiwe,797,Spain,Male,59,4
15711635,Chu,788,Germany,Female,42,6
15795527,Zetticci,699,Spain,Male,43,2
15759133,Vaguine,616,France,Male,18,6
15679394,Owen,651,France,Female,41,4
15801072,Hurst,654,France,Female,28,7
15646082,Harding,676,France,Female,34,8
15796111,Smith,708,Germany,Female,54,8
15670646,Moore,499,Spain,Female,42,0
15578722,Bradley,689,France,Male,39,4
15815095,Burfitt,850,Spain,Male,54,7
15730360,Mackenzie,502,France,Male,30,4
15763194,Milanesi,643,France,Male,34,7
15720725,Shubin,762,France,Male,28,2
15567834,Nieves,719,France,Male,49,5
15720644,Martin,789,France,Male,27,6
15811742,Jen,553,Spain,Male,42,7
15813363,Woods,448,Spain,Male,25,2
15717629,Docherty,632,Germany,Male,42,6
15713160,Lin,669,Spain,Male,25,7
15568878,Cheng,654,Spain,Male,34,5
15809800,Korovina,726,France,Female,38,4
15736420,Macdonald,596,France,Male,21,4
15757933,Hardy,733,Germany,Female,30,1
15623072,Shaw,529,Spain,Female,35,5
15683993,Knight,493,France,Female,37,8
15570947,Bruny,615,Spain,Female,29,7
15797767,Ikedinachukwu,600,France,Female,49,6
15731989,Moran,666,France,Male,36,4
15591035,Macleod,644,Spain,Male,54,6
15586479,Yin,692,France,Female,36,4
15605872,Felix,707,France,Male,73,6
15666012,Rippey,603,France,Male,40,4
15641733,Mishina,671,France,Female,34,5
15593178,Graham,568,Spain,Female,36,10
15649183,Johnston,598,Spain,Female,35,8
15736399,Korovin,606,Spain,Male,42,10
15751137,Lei,850,Germany,Female,36,3
15757188,Chimaijem,644,Spain,Female,26,4
15726167,Scott,655,France,Male,37,4
15624850,Grant,850,France,Male,30,10
15717700,McIntyre,683,Spain,Male,34,9
15716347,Griffin,663,Germany,Male,37,7
15696287,Converse,682,Germany,Female,38,1
15638871,Ch'ang,639,France,Male,77,6
15765093,Coates,704,France,Male,23,6
15592999,Reid,691,France,Female,40,0
15641715,Ts'ui,599,France,Male,34,8
15607746,Belstead,573,France,Female,36,1
15625311,Dickinson,589,Germany,Female,41,7
15573077,Nwora,620,Germany,Female,25,8
15735106,Bishop,647,Spain,Male,28,6
15672912,Loggia,737,Spain,Female,39,7
15589881,Rowe,634,France,Female,41,7
15660144,Balashov,660,France,Male,38,4
15664083,Ulyanova,666,Germany,Female,37,2
15690898,Bogolyubova,696,France,Male,44,8
15808023,Remington,836,France,Female,29,9
15676909,Mishin,667,Spain,Female,34,5
15764922,Tu,596,Spain,Male,20,3
15766734,Castiglione,430,France,Male,31,5
15795079,Nnaife,596,Spain,Male,67,6
15757434,Yang,599,France,Male,28,7
15673747,Ayers,519,France,Female,22,8
15808386,Cocci,721,Germany,Female,45,7
15603565,Mackenzie,603,Spain,Female,56,5
15744044,Fiorentini,572,Germany,Male,47,4
15577771,Akabueze,453,Germany,Female,40,1
15769548,Hyde,668,France,Female,37,7
15802071,Levi,762,Germany,Male,35,1
15677395,Nwabugwu,633,France,Female,39,9
15632010,Chia,647,Spain,Male,33,7
15779492,Trevisano,796,Spain,Male,56,6
15694677,Bennetts,733,France,Male,39,1
15704315,Teng,556,France,Male,34,8
15742009,Hsueh,489,Spain,Male,58,4
15766663,Mahmood,639,France,Male,22,4
15742297,Sinclair,715,France,Male,35,2
15688059,Chin,807,Germany,Female,42,9
15752344,She,714,Spain,Male,34,5
15698749,He,626,Germany,Female,23,6
15631693,Hill,697,France,Male,36,7
15604536,Vachon,850,Germany,Female,31,4
15802869,Ball,737,Germany,Female,45,2
15635598,Hsieh,812,France,Male,29,6
15592326,Baker,583,France,Male,36,8
15736533,Monaldo,730,Germany,Female,37,5
15647191,Lucchesi,677,France,Male,36,4
15622507,Hamilton,748,Germany,Female,40,3
15765487,Kuo,753,Germany,Female,38,9
15646521,Fan,634,Spain,Female,36,1
15746258,Wright,622,France,Male,29,7
15692430,Milano,699,Germany,Male,36,2
15625501,Wall,570,Germany,Male,38,1
15640521,Chidumaga,552,Germany,Male,33,3
15790630,Olisaemeka,619,France,Female,48,4
15664720,Kovalyova,714,Spain,Male,33,8
15750055,Onio,503,Spain,Male,32,9
15644878,Hill,685,Spain,Female,43,6
15754578,Okeke,606,France,Female,35,0
15705379,Upjohn,678,France,Male,38,3
15761047,H?,724,Germany,Male,31,2
15671293,Marcus,779,Germany,Female,37,2
15687527,Yobachukwu,638,Spain,Male,35,1
15647898,Russell,610,Spain,Female,50,5
15671534,Hovell,646,Germany,Female,57,6
15591248,Chukwumaobim,628,France,Female,29,9
15676156,Boyle,528,France,Female,32,4
15812918,Scott,432,France,Female,27,6
15604130,Johnstone,622,Spain,Female,47,6
15700549,Alvares,721,France,Male,54,5
15715519,McDavid,614,Spain,Male,36,5
15707042,Dellucci,634,France,Female,24,2
15605276,Brothers,742,France,Female,29,4
15630592,Sanders,516,France,Female,45,4
15636626,Morrison,718,France,Male,35,3
15740411,Molle,636,Germany,Male,30,8
15593834,Genovese,691,Spain,Male,36,7
15804235,Zetticci,698,France,Female,37,2
15679801,Hsueh,712,Spain,Female,39,5
15673907,Alexander,659,France,Male,20,8
15636562,Muravyova,573,Spain,Male,44,8
15702571,Wright,778,Germany,Female,35,1
15627365,Calabresi,732,France,Male,46,0
15748499,Johnson,550,Germany,Male,33,4
15598614,Lucchesi,790,Spain,Male,20,8
15668889,Galgano,665,Germany,Female,43,2
15800049,Grigoryeva,728,Spain,Female,43,5
15583724,Raymond,645,Spain,Female,29,4
15622083,Paterson,647,Germany,Male,30,6
15645571,Genovese,596,Spain,Male,32,4
15598266,Martin,610,France,Male,40,9
15667934,Moretti,512,France,Male,36,0
15569682,Leckie,768,Germany,Male,37,9
15772941,Lane,666,Germany,Male,30,3
15586174,Brodney,700,Germany,Female,30,4
15803682,Angelo,651,Germany,Female,37,10
15627328,Millar,542,Spain,Female,26,2
15717065,Balashov,686,France,Female,35,8
15602456,Afanasyev,850,Germany,Female,47,4
15721569,Chialuka,658,Germany,Female,55,8
15573798,Yermolayev,448,France,Female,36,6
15638272,Tien,609,Spain,Male,32,4
15799859,Lucchesi,704,France,Male,50,4
15599152,Lai,698,France,Male,31,1
15737909,Bates,759,France,Male,44,2
15646190,Saunders,677,France,Female,56,0
15711249,Chukwuemeka,544,Spain,Male,22,4
15671987,Meagher,567,Spain,Male,35,8
15812766,Golubeva,490,Spain,Male,40,6
15778589,Collier,626,France,Male,34,7
15750104,Chan,718,Germany,Male,43,5
15784526,Chen,616,France,Male,44,5
15646563,Wright,772,France,Female,35,9
15744423,Cocci,561,France,Male,32,5
15593694,Williams,814,France,Male,49,8
15785367,McGuffog,651,France,Female,56,4
15687765,Chukwujamuike,538,Germany,Female,42,4
15789014,Scott,600,France,Female,26,6
15703177,Bell,654,France,Female,35,2
15660263,Olisaemeka,622,France,Male,40,4
15776545,Napolitani,682,France,Male,28,10
15683276,Sargood,610,Spain,Female,37,10
15599272,Harrington,795,France,Female,36,1
15589541,Sutherland,557,France,Female,27,2
15608804,Allan,824,Germany,Male,49,8
15645820,Folliero,698,France,Male,27,7
15659031,Mordvinova,630,France,Female,36,8
15790113,Schofield,609,Germany,Female,71,6
15652289,Williams,694,France,Male,47,4
15605341,Baird,681,France,Female,58,8
15697844,Whitehouse,721,Spain,Female,32,10
15652048,Thompson,563,Germany,Male,44,7
15587038,Ogochukwu,654,Spain,Female,32,2
15660528,Niu,659,Spain,Male,27,4
15700300,Okoli,674,Germany,Female,44,4
15642001,Lorenzen,576,Germany,Male,44,9
15580366,Okechukwu,566,Germany,Male,54,4
15657228,Anderson,545,Germany,Male,37,9
15729377,Ku,798,France,Male,36,1
15686913,Kung,757,France,Male,38,0
15631267,Lu,641,France,Male,50,6
15632275,Trevisano,718,France,Male,29,2
15715907,Onwubiko,699,France,Male,64,9
15764841,Vidler,623,France,Female,35,0
15748649,Shen,644,France,Male,40,8
15771409,McGregor,586,France,Male,58,7
15779207,Nnamdi,500,Germany,Male,30,2
15814116,Castiglione,583,France,Female,42,7
15665087,Bergamaschi,595,Germany,Female,26,8
15611189,Allingham,670,Spain,Male,43,1
15729718,Stelzer,610,France,Male,41,6
15733602,Rubin,814,Spain,Female,72,2
15620103,Ho,660,France,Female,40,8
15770406,Watson,580,Germany,Male,35,9
15800554,Perry,850,France,Female,81,1
15611409,Sun,676,Spain,Male,35,0
15646535,Harrell,578,France,Male,46,5
15575430,Robson,579,France,Female,33,1
15711299,Wilson,711,Germany,Female,52,8
15642063,Kelechi,692,France,Male,40,6
15706602,Bates,760,Spain,Female,33,1
15592773,Eberegbulam,630,Germany,Female,51,0
15786539,Olisaemeka,808,France,Male,32,1
15737542,Davey,611,Germany,Female,36,10
15590234,De Luca,697,France,Female,42,1
15773776,Ho,655,France,Female,38,6
15728082,Vasiliev,601,Spain,Male,28,6
15609987,Smith,755,France,Male,42,2
15735330,Sung,553,France,Male,37,1
15649430,White,723,France,Male,28,4
15768777,Wang,507,Spain,Female,34,4
15777893,Davide,777,France,Male,43,1
15791326,Nnamdi,566,France,Male,34,3
15615176,Welsh,732,France,Male,26,7
15735221,Sousa,697,France,Female,42,10
15617991,Andrews,555,France,Male,29,4
15658504,Chiawuotu,584,Germany,Female,62,9
15785705,Thomson,705,Germany,Female,44,10
15801817,Carpenter,688,France,Female,38,7
15752578,Yefimova,626,France,Female,37,2
15781574,Ma,636,Spain,Male,76,9
15792107,Black,719,Spain,Female,35,8
15569917,Obijiaku,706,Spain,Male,30,6
15721504,King,731,Spain,Male,41,3
15757306,Miller,738,Spain,Male,49,3
15647295,Chin,426,France,Male,34,9
15642098,Cox,622,Spain,Female,36,0
15696120,Wallace,701,Spain,Female,30,2
15675176,Price,512,France,Male,51,6
15700046,Yuan,635,France,Male,41,4
15782089,Mullen,685,France,Male,33,6
15706394,Howell,609,France,Male,53,7
15759387,McIntosh,598,Germany,Male,38,1
15623369,Clifton,708,France,Male,52,10
15732943,Okwuoma,574,Spain,Male,36,4
15750545,Chidiebere,629,France,Male,44,5
15809909,Fan,422,Spain,Female,54,4
15642448,Onyemauchechukwu,656,Spain,Male,28,8
15791944,Harker,697,France,Male,32,7
15768342,Bolton,718,France,Male,52,8
15567919,Lazarev,586,Germany,Male,37,8
15674750,Alexeyeva,481,Spain,Female,37,8
15778345,Stevens,749,France,Female,33,1
15687634,Glover,561,Germany,Male,49,5
15666096,Ibekwe,676,Spain,Male,27,4
15581700,Paterson,615,Germany,Male,43,3
15656417,Marsh,582,France,Female,39,1
15649101,Reeves,601,France,Male,40,10
15781975,Rees,708,France,Male,34,3
15700511,Hanson,708,Germany,Male,42,9
15770255,Onwughara,797,Germany,Female,33,10
15643574,Odinakachukwu,682,France,Male,26,8
15595010,Huang,694,Spain,Female,39,9
15580579,Trevisani,490,France,Female,40,1
15748532,Dale,828,Spain,Male,42,10
15773789,Pavlova,594,Spain,Female,38,7
15600027,Meng,579,Spain,Male,33,1
15620832,Dean,723,France,Female,35,0
15568819,Chiganu,619,Germany,Female,42,8
15748691,Lung,794,Spain,Female,30,1
15583552,Donaldson,674,Germany,Male,44,3
15588019,Li Fonti,418,France,Male,28,7
15713250,Izmailova,502,France,Male,33,8
15569595,Walker,678,France,Female,50,6
15794868,Nnonso,599,Germany,Male,40,10
15576680,Stevenson,736,France,Male,29,4
15613699,Schnaars,430,France,Female,60,7
15609758,Geoghegan,537,France,Female,45,7
15762392,Ilyina,683,Spain,Male,30,1
15693382,Muir,828,France,Male,31,9
15791769,Gardener,691,France,Female,29,9
15712483,Chidi,608,Spain,Female,28,4
15636454,Fu,691,France,Female,60,6
15710138,Sun,718,Spain,Male,39,6
15571571,Ting,680,Germany,Female,31,3
15638751,Ashton,838,Spain,Female,41,5
15598574,Uwakwe,695,Spain,Female,31,5
15796787,Vassiliev,681,France,Male,46,0
15615670,Kazakova,762,France,Male,36,5
15705506,Perry,751,Spain,Male,38,7
15599535,Howell,678,Spain,Male,28,5
15768449,Ricci,634,France,Female,37,7
15725002,Smith,749,France,Male,37,7
15611682,Rossi,590,Spain,Male,37,6
15749964,Jones,610,France,Female,27,4
15678779,Quezada,502,France,Male,33,7
15752601,McCulloch,578,France,Female,40,7
15758477,Tobeolisa,547,France,Female,32,2
15629133,Black,579,France,Female,27,9
15604963,Fraser,661,France,Male,39,5
15796413,Green,794,France,Male,46,6
15812470,Allan,719,France,Male,61,5
15587443,Akudinobi,728,France,Female,69,1
15689692,Walker,598,Germany,Male,19,3
15779586,Olisaemeka,822,Germany,Female,46,3
15667588,Arcuri,670,Spain,Female,40,3
15624423,Liu,850,France,Male,28,8
15591107,Flemming,723,Germany,Female,68,3
15748986,Bischof,705,Germany,Male,42,8
15793896,John,677,Spain,Male,40,7
15620570,Sinnett,736,France,Male,43,4
15727811,Ts'ui,661,Germany,Female,47,0
15707681,Pokrovsky,501,Germany,Male,38,9
15702030,Azarov,516,France,Female,29,2
15673238,McCarthy,517,Germany,Female,59,8
15604196,Simpson,766,France,Male,32,6
15769356,Stevenson,520,Germany,Female,23,3
15665590,Moore,541,France,Male,46,6
15572361,Chill,790,Germany,Female,34,2
15667460,Moore,797,France,Male,31,9
15654760,Su,811,France,Male,40,1
15632669,Rees,722,Spain,Female,32,4
15613673,Lung,675,France,Male,28,9
15698522,Thomas,660,Germany,Male,39,9
15741633,Fuller,566,Spain,Male,32,10
15674583,Trevisani,768,France,Male,25,0
15665374,Dumolo,610,Spain,Female,31,5
15588854,Wu,715,France,Female,31,3
15810716,Kerr,750,Germany,Male,42,8
15776921,Geoghegan,431,Germany,Male,45,5
15569394,Bailey,704,France,Male,24,2
15788215,Hsia,535,Spain,Female,30,5
15641007,Holden,614,France,Female,38,4
15594651,Milani,748,France,Male,38,4
15575146,Jamieson,492,Germany,Male,51,8
15608916,Ndubueze,573,France,Male,40,7
15666297,Abramova,706,Spain,Female,53,3
15598586,Wetherspoon,680,France,Male,31,10
15665014,Middleton,458,Spain,Male,36,5
15701738,Arcuri,612,Germany,Male,44,2
15650591,Calabrese,809,Germany,Male,50,10
15652667,Hampton,590,France,Male,39,9
15679622,Clayton,602,France,Male,35,8
15730150,Otutodilichukwu,540,Spain,Male,37,0
15813192,Chukwuemeka,494,France,Male,25,6
15606554,Douglas,797,France,Male,29,1
15611794,Galloway,526,Germany,Male,61,6
15672357,Sochima,631,Spain,Male,38,7
15711759,Wilkins,576,France,Female,29,5
15615296,Rice,405,France,Male,39,10
15699294,Pope,555,France,Male,30,1
15788634,Romani,750,Spain,Female,37,2
15660871,Ch'ang,665,France,Male,28,8
15618258,Chizuoke,640,Spain,Male,37,5
15722535,Ireland,457,France,Female,33,7
15711977,Finch,695,France,Male,36,4
15690169,Meng,645,France,Male,31,7
15790689,Hibbins,647,Spain,Male,32,9
15665181,Chung,808,Spain,Male,25,7
15633608,Black,641,France,Male,33,2
15805261,Balashov,700,Spain,Male,29,8
15740356,Palmer,660,Germany,Male,26,4
15808223,Lea,615,Spain,Male,41,1
15769980,Singleton,705,Germany,Female,40,3
15675450,Burt,718,France,Male,48,9
15776494,Siciliano,754,France,Male,61,5
15592412,Sun,713,Germany,Male,45,4
15777452,Sauve,587,France,Female,46,6
15692258,Thompson,569,Spain,Male,31,1
15791045,Boni,568,France,Female,38,3
15807889,Wood,634,Germany,Male,74,5
15602043,Buccho,770,Germany,Female,46,5
15807335,Spencer,676,Spain,Female,64,4
15629985,Eidson,723,Germany,Female,47,10
15679453,Hung,614,Germany,Female,39,8
15637315,Melvin,601,Spain,Female,41,3
15691513,Dawkins,592,France,Male,60,9
15622289,Rizzo,605,Spain,Female,36,9
15715184,Capon,752,Spain,Female,31,4
15702801,Ts'ao,677,France,Female,29,3
15719931,Johnstone,850,France,Male,31,8
15806081,Fleming,608,Germany,Female,48,2
15796336,Chang,786,Spain,Female,34,9
15647306,Gibbs,777,France,Female,29,9
15742369,Rita,667,Spain,Male,31,5
15655859,Munro,848,Spain,Male,35,5
15675650,Duncan,486,France,Female,39,8
15574119,Okwuadigbo,598,Spain,Female,64,1
15754168,McIntosh,506,France,Female,40,3
15763029,Ch'iu,612,Germany,Male,46,9
15765048,Watt,545,France,Male,30,3
15786215,Udinese,793,France,Male,56,8
15707559,Clark,682,France,Female,30,9
15582129,Hsia,517,France,Male,62,1
